country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,target_2y,target_6m
Chile,South America,0,0,0,0,1,0,0,0,8.517193191,0,1.791759469,Presidential,2,1,4,2,1,0,0,0,0,120,0,1,0,7,7,0,0,0,0.499300003,0.362299995,0.583333313,0.390612245,0.815598726,0.618219435,12,4,0,12,2,7,0,1,1.95612,60.36,32.39863,22.36679,0.767,8871.72409,1.49E+11,2.6675,0,0
Chile,South America,1,0,0,0,1,0,0,0,6.907755279,0,1.945910149,Presidential,2,1,4,2,1,0,0,0,0,120,0,1,0,7,7,0,0,0,0.499300003,0.362299995,0.583333313,0.390612245,0.815598726,0.618219435,12,4,0,12,2,7,0,1,1.95612,60.36,32.39863,22.36679,0.767,8871.72409,1.49E+11,2.6675,0,0
Chile,South America,1,0,0,0,1,0,0,0,8.853665428,0,2.079441542,Presidential,2,1,4,2,1,0,0,0,0,120,0,1,0,7,7,0,0,0,0.499300003,0.362299995,0.583333313,0.390612245,0.815598726,0.618219435,12,4,0,12,2,7,0,1,1.95612,60.36,32.39863,22.36679,0.767,8871.72409,1.49E+11,2.6675,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,2.197224577,Presidential,2,1,4,2,1,0,0,0,0,120,0,1,0,7,7,0,0,0,0.499300003,0.362299995,0.583333313,0.390612245,0.815598726,0.618219435,12,4,0,12,2,7,0,1,1.95612,60.36,32.39863,22.36679,0.767,8871.72409,1.49E+11,2.6675,0,0
Chile,South America,1,0,0,0,1,0,0,0,3.912023005,0,0,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,1,0,0,1,0,0,0,10.30895266,0,0.693147181,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,1,0,0,0,5.298317367,0,1.098612289,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.517193191,0,1.386294361,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,1,0,0,0,4.605170186,0,1.609437912,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,0,1,0,0,3.912023005,0,1.791759469,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,0,1,0,0,6.684611728,0,1.945910149,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,1,0,0,0,4.605170186,0.693147181,2.079441542,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.006367568,0,2.197224577,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,1,0,0,0,1,0,0,0,4.605170186,0.693147181,2.302585093,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,1,0,0,1,0,0,0,6.907755279,0,2.397895273,Presidential,3,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,13,2,0.666666687,3,1,7,0,1,1.86156,60.07,32.80393,22.33308,0.769,9049.21048,1.56E+11,2.55209,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,0,Presidential,4,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,14,2,0,4,2,7,0,1,1.76252,60.71,35.65905,21.04102,0.776,9321.21854,1.61E+11,2.73384,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,0.693147181,Presidential,4,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,14,2,0,4,2,7,0,1,1.76252,60.71,35.65905,21.04102,0.776,9321.21854,1.61E+11,2.73384,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,1.098612289,Presidential,4,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,14,2,0,4,2,7,0,1,1.76252,60.71,35.65905,21.04102,0.776,9321.21854,1.61E+11,2.73384,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,1.386294361,Presidential,4,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,14,2,0,4,2,7,0,1,1.76252,60.71,35.65905,21.04102,0.776,9321.21854,1.61E+11,2.73384,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.517193191,0,1.609437912,Presidential,4,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,14,2,0,4,2,7,0,1,1.76252,60.71,35.65905,21.04102,0.776,9321.21854,1.61E+11,2.73384,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,0,Presidential,5,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,15,2,0,5,3,7,0,1,1.74866,61.63,39.80237,19.77895,0.785,9890.07504,1.74E+11,2.70798,0,0
Chile,South America,1,0,0,0,1,0,0,0,3.912023005,0,0.693147181,Presidential,5,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,15,2,0,5,3,7,0,1,1.74866,61.63,39.80237,19.77895,0.785,9890.07504,1.74E+11,2.70798,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0.693147181,1.098612289,Presidential,5,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,15,2,0,5,3,7,0,1,1.74866,61.63,39.80237,19.77895,0.785,9890.07504,1.74E+11,2.70798,0,0
Chile,South America,1,0,0,0,1,0,0,0,3.912023005,0,0,Presidential,6,1,0,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,16,2,0,6,4,7,1,1,1.70703,62.29,40.15982,21.84017,0.791,10349.64301,1.88E+11,2.5215,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,0.693147181,Presidential,6,1,0,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.479599991,0.442999992,0.516666651,1,0.511624634,0,16,2,0,6,4,7,1,1,1.70703,62.29,40.15982,21.84017,0.791,10349.64301,1.88E+11,2.5215,0,0
Chile,South America,0,1,0,0,0,0,0,0,10.23995979,2.833213344,0,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,1,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,1,0,0,0,1,0,0,0,9.210340372,0,0.693147181,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,7.60090246,0,1.098612289,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,12.89921983,0.693147181,1.386294361,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,1.609437912,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,4.605170186,0,1.791759469,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,1,0,0,0,1,0,0,0,6.214608098,0,1.945910149,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.517193191,0,2.079441542,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,2.197224577,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,2.302585093,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.29404964,0,2.397895273,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,1,0,0,1,0,0,0,6.907755279,0,2.48490665,Presidential,1,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,17,2,1,5,1,7,0,1,1.45919,63.07,43.79511,20.81582,0.791,10887.86378,2.26E+11,2.49083,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,0,Presidential,2,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,18,2,0,6,2,7,0,1,1.42159,63.83,45.069,20.84546,0.804,11300.54874,2.49E+11,2.3188,0,0
Chile,South America,1,0,0,0,1,0,0,0,7.824046011,0,0.693147181,Presidential,2,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,18,2,0,6,2,7,0,1,1.42159,63.83,45.069,20.84546,0.804,11300.54874,2.49E+11,2.3188,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,1.098612289,Presidential,2,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,18,2,0,6,2,7,0,1,1.42159,63.83,45.069,20.84546,0.804,11300.54874,2.49E+11,2.3188,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0.693147181,1.386294361,Presidential,2,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,18,2,0,6,2,7,0,1,1.42159,63.83,45.069,20.84546,0.804,11300.54874,2.49E+11,2.3188,0,0
Chile,South America,1,0,0,0,1,0,0,0,8.517193191,0,1.609437912,Presidential,2,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,18,2,0,6,2,7,0,1,1.42159,63.83,45.069,20.84546,0.804,11300.54874,2.49E+11,2.3188,0,0
Chile,South America,0,1,0,0,0,0,0,0,13.12236338,0,1.791759469,Presidential,2,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,18,2,0,6,2,7,0,1,1.42159,63.83,45.069,20.84546,0.804,11300.54874,2.49E+11,2.3188,0,0
Chile,South America,0,0,0,0,1,0,0,0,5.703782475,0,0,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,9.210340372,0,0.693147181,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,1.098612289,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,1.386294361,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,1.098612289,1.609437912,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,1.791759469,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.517193191,0,1.945910149,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,2.079441542,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,2.197224577,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.006367568,0,2.302585093,Presidential,3,1,1,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,19,2,0,7,3,7,0,1,1.36802,65.54,41.42417,26.81763,0.814,11574.72861,2.54E+11,2.58401,0,0
Chile,South America,0,0,0,0,1,0,0,0,11.15625052,0,0,Presidential,4,1,0,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,20,2,0,8,4,7,0,1,1.35957,65.5,37.04077,21.05837,0.822,11273.6175,2.54E+11,2.26361,0,0
Chile,South America,1,0,0,0,1,0,0,0,3.912023005,0,0.693147181,Presidential,4,1,0,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,20,2,0,8,4,7,0,1,1.35957,65.5,37.04077,21.05837,0.822,11273.6175,2.54E+11,2.26361,0,0
Chile,South America,0,1,0,0,0,0,0,0,9.210340372,4.060443011,1.098612289,Presidential,4,1,0,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,20,2,0,8,4,7,0,1,1.35957,65.5,37.04077,21.05837,0.822,11273.6175,2.54E+11,2.26361,0,0
Chile,South America,0,1,0,0,0,0,0,0,7.60090246,0,1.386294361,Presidential,4,1,0,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.517799988,0.387000008,0.541666687,1,0.50826335,0,20,2,0,8,4,7,0,1,1.35957,65.5,37.04077,21.05837,0.822,11273.6175,2.54E+11,2.26361,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.699514748,0,0,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,0.693147181,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.006367568,0,1.098612289,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,0,0,0,0,1,0,0,0,8.006367568,0,1.386294361,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,1.609437912,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,1,0,0,0,1,0,0,0,3.912023005,1.098612289,1.791759469,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,1,0,0,0,1,0,0,0,7.696212639,0,1.945910149,Presidential,1,1,3,2,1,0,0,0,0,120,1,0,1,7,7,0,0,0,0.443600006,0.488400002,0.474999994,1,0.544537842,0,21,5,1,1,1,7,0,1,1.33084,65.99,37.74511,23.13999,0.803,11809.14163,2.88E+11,2.23947,0,0
Chile,South America,0,0,0,0,0,1,0,0,6.907755279,0,0,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,0,0,0,0,1,0,0,0,6.907755279,0,0.693147181,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,0,0,0,0,1,0,0,0,7.60090246,0,1.098612289,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,1,0,1,0,1,0,0,0,9.210340372,3.784189634,1.386294361,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,1,0,0,0,1,1,0,0,11.51292546,5.262690189,1.609437912,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,1,0,0,0,1,1,0,0,3.912023005,0,1.791759469,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,0,1,0,0,0,0,0,0,4.605170186,0,1.945910149,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,1,1,1,0,1,0,0,0,3.912023005,0,2.079441542,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,1,0,0,0,1,0,0,0,6.907755279,1.098612289,2.197224577,Presidential,2,1,3,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,22,4,0.25,2,1,7,0,1,1.28298,67.19,37.76196,24.64277,0.815,12406.41357,3.26E+11,2.2544,0,0
Chile,South America,1,0,0,0,1,0,0,0,3.912023005,0,0,Presidential,3,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,23,4,0,3,2,7,0,1,1.2996,67.27,34.12186,26.44944,0.821,12941.03,3.55E+11,2.04629,0,0
Chile,South America,0,1,0,0,1,1,0,0,6.907755279,1.098612289,0.693147181,Presidential,3,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,23,4,0,3,2,7,0,1,1.2996,67.27,34.12186,26.44944,0.821,12941.03,3.55E+11,2.04629,0,0
Chile,South America,0,0,0,0,1,0,0,0,9.210340372,0,1.098612289,Presidential,3,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,23,4,0,3,2,7,0,1,1.2996,67.27,34.12186,26.44944,0.821,12941.03,3.55E+11,2.04629,0,0
Chile,South America,0,0,0,0,1,0,0,0,9.210340372,0,1.386294361,Presidential,3,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,23,4,0,3,2,7,0,1,1.2996,67.27,34.12186,26.44944,0.821,12941.03,3.55E+11,2.04629,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,1.609437912,Presidential,3,1,2,2,1,0,0,0,0,120,0,0,0,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,23,4,0,3,2,7,0,1,1.2996,67.27,34.12186,26.44944,0.821,12941.03,3.55E+11,2.04629,0,0
Chile,South America,0,0,0,0,1,0,0,0,3.912023005,0,0,Presidential,4,1,1,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,24,4,0,4,3,7,0,1,1.28114,67.47,32.19947,25.62557,0.826,13333.34683,3.74E+11,1.98642,0,0
Chile,South America,0,1,0,0,0,1,0,0,3.912023005,0,0.693147181,Presidential,4,1,1,2,1,0,0,0,0,120,0,1,1,7,7,0,0,0,0.444599991,0.487600021,0.483333319,1,0.544537842,0,24,4,0,4,3,7,0,1,1.28114,67.47,32.19947,25.62557,0.826,13333.34683,3.74E+11,1.98642,0,0
