country,region,protesterviolence,startdate,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,year_scode,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
Burundi,Africa,0,2015.444064,0,0,0,1,0,1,0,2015_BUI,4.605170186,0,2.564949357,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.446804,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,2.63905733,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,1,2015.449543,0,0,1,1,0,1,0,2015_BUI,6.907755279,0,2.708050201,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,1,2015.452283,0,0,0,1,0,1,0,2015_BUI,4.605170186,0,2.772588722,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.455023,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,2.833213344,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.457763,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,2.890371758,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.460502,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,2.944438979,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.463242,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,2.995732274,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.465982,0,0,0,0,0,1,0,2015_BUI,4.605170186,0,3.044522438,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.468721,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.091042453,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.471461,0,0,0,0,0,1,0,2015_BUI,3.912023005,0,3.135494216,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.474201,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.17805383,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.476941,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.218875825,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.47968,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.258096538,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.48242,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.295836866,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.48516,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.33220451,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.4879,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.36729583,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.490639,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.401197382,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.493379,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.433987204,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.50274,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.465735903,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.505479,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.496507561,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.508219,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.526360525,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.510959,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.555348061,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.513699,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.583518938,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.516438,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.610917913,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.519178,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.63758616,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.521918,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.663561646,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.524658,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.688879454,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.527397,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.713572067,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Burundi,Africa,0,2015.571233,0,0,0,1,0,1,0,2015_BUI,3.912023005,0,3.737669618,Presidential,10,1,0,3,0,1,0,1,1,115,0,1,1,7,3,2,1,0,0.98840004,0,1,0.648034692,0.35541594,0.35541594,10,1,0,10,10,6,1,0,0.93821,79.29,5.73297,12.17762,0.437,305.54965,8546596104,2.20186,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,1999.11895,1,0,0,0,0,0,0,1999_CAM,5.298317367,0,0,Parliamentary,6,1,4,1,1,1,0,0,0,122,0,0,0,6,6,0,0,0,0.731000061,0.143000002,0.877049208,0.519259334,0.590299428,0.485275954,6,2,0.25,8,6,4,0,0,6.67102,82.55,40.54419,16.98373,0.411,452.33823,11306776711,2.51003,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2000.169406,0,1,0,0,0,0,0,2000_CAM,6.214608098,0,0,Parliamentary,7,1,3,1,1,1,0,0,0,122,0,0,0,6,6,0,0,0,0.731000061,0.143000002,0.877049208,0.519259334,0.590299428,0.485275954,7,2,0,9,7,4,0,0,6.45198,81.37,49.84624,17.52899,0.424,486.54133,12642116509,2.20981,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2000.399087,1,0,0,0,0,0,0,2000_CAM,4.605170186,0,0.693147181,Parliamentary,7,1,3,1,1,1,0,0,0,122,0,0,0,6,6,0,0,0,0.731000061,0.143000002,0.877049208,0.519259334,0.590299428,0.485275954,7,2,0,9,7,4,0,0,6.45198,81.37,49.84624,17.52899,0.424,486.54133,12642116509,2.20981,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2000.904566,0,0,0,1,0,0,0,2000_CAM,5.703782475,0,1.098612289,Parliamentary,7,1,3,1,1,1,0,0,0,122,0,0,0,6,6,0,0,0,0.731000061,0.143000002,0.877049208,0.519259334,0.590299428,0.485275954,7,2,0,9,7,4,0,0,6.45198,81.37,49.84624,17.52899,0.424,486.54133,12642116509,2.20981,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2003.524658,0,0,0,0,1,0,0,2003_CAM,6.907755279,1.791759469,0.693147181,Parliamentary,10,1,0,1,1,1,0,0,0,122,0,1,0,6,6,0,0,0,0.731000061,0.143000002,0.877049208,0.519259334,0.590299428,0.485275954,10,1,0,12,10,4,0,0,2.9811,84.2,56.52047,22.06928,0.47,575.32924,16630363468,1.44752,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2003.638128,0,0,0,1,0,0,0,2003_CAM,6.907755279,0,1.098612289,Parliamentary,10,1,0,1,1,1,0,0,0,122,0,1,0,6,6,0,0,0,0.731000061,0.143000002,0.877049208,0.519259334,0.590299428,0.485275954,10,1,0,12,10,4,0,0,2.9811,84.2,56.52047,22.06928,0.47,575.32924,16630363468,1.44752,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2004.151826,0,0,1,0,0,0,0,2004_CAM,6.907755279,0,0,Parliamentary,11,1,4,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.680999985,0.218700008,0.804878056,0.612692595,0.569638789,0.391259521,11,1,0,13,11,4,0,0,2.93833,82.68,63.6059,17.82625,0.482,624.60392,18802167692,1.29674,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2004.952283,0,1,0,0,0,0,0,2004_CAM,6.396929655,0,1.098612289,Parliamentary,11,1,4,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.680999985,0.218700008,0.804878056,0.612692595,0.569638789,0.391259521,11,1,0,13,11,4,0,0,2.93833,82.68,63.6059,17.82625,0.482,624.60392,18802167692,1.29674,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2006.157306,0,0,0,1,0,0,0,2006_CAM,6.684611728,0,0,Parliamentary,13,1,2,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.680999985,0.218700008,0.804878056,0.612692595,0.569638789,0.391259521,13,1,0,15,13,4,0,0,2.74533,83.7,68.59325,22.51698,0.506,759.64757,24961136700,1.0431,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2006.263699,0,1,0,0,0,0,0,2006_CAM,3.912023005,1.791759469,0.693147181,Parliamentary,13,1,2,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.680999985,0.218700008,0.804878056,0.612692595,0.569638789,0.391259521,13,1,0,15,13,4,0,0,2.74533,83.7,68.59325,22.51698,0.506,759.64757,24961136700,1.0431,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2008.071233,0,0,0,1,0,0,0,2007_CAM,6.396929655,0,0,Parliamentary,14,1,1,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.680999985,0.218700008,0.804878056,0.612692595,0.569638789,0.391259521,14,1,0,16,14,4,0,0,2.66193,84.15,65.32597,21.19729,0.52,824.84935,28430776804,0.91461,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2012.419406,1,0,0,0,0,0,0,2012_CAM,8.699514748,0,0,Parliamentary,19,1,1,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,19,1,0,21,19,4,0,0,2.31034,85.67,57.88976,18.51134,0.552,992.54983,40199856425,1.54704,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2012.460502,0,1,0,0,0,0,0,2012_CAM,3.912023005,0,0.693147181,Parliamentary,19,1,1,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,19,1,0,21,19,4,0,0,2.31034,85.67,57.88976,18.51134,0.552,992.54983,40199856425,1.54704,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2012.780137,0,0,0,1,0,0,0,2012_CAM,6.214608098,0,1.098612289,Parliamentary,19,1,1,1,1,1,0,0,0,123,0,0,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,19,1,0,21,19,4,0,0,2.31034,85.67,57.88976,18.51134,0.552,992.54983,40199856425,1.54704,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2013.513699,0,0,1,0,0,0,0,2013_CAM,3.912023005,0,0,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2013.769178,0,0,0,1,0,0,0,2013_CAM,9.903487553,0,0.693147181,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2013.791096,0,0,0,1,0,0,0,2013_CAM,9.903487553,1.098612289,1.098612289,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2013.896347,0,0,0,1,0,0,0,2013_CAM,6.907755279,0,1.386294361,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2013.949543,1,0,0,0,0,0,0,2013_CAM,4.605170186,0,1.609437912,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2014.071233,1,0,0,0,0,0,0,2013_CAM,8.612503371,0.693147181,1.791759469,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.076712,1,0,0,1,0,1,0,2013_CAM,9.210340372,0,1.945910149,Parliamentary,20,1,0,1,1,1,0,0,0,123,0,1,0,6,6,0,0,0,0.631599998,0.219099998,0.747967482,0.9574669,0.422264427,0.043000478,20,1,0,22,20,4,0,0,2.33765,83.08,62.38794,20.00892,0.559,1048.13249,43802730491,1.59657,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.088813,1,0,0,0,0,0,0,2014_CAM,3.912023005,0,0,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2014.091553,1,0,0,0,0,0,0,2014_CAM,4.605170186,0,0.693147181,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.094292,0,0,0,0,0,1,0,2014_CAM,3.912023005,0,1.098612289,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.140868,0,0,0,1,0,0,0,2014_CAM,3.912023005,0,1.386294361,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.157306,0,0,0,1,0,0,0,2014_CAM,5.703782475,0,1.609437912,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.334932,0,0,0,1,0,0,0,2014_CAM,4.605170186,0,1.791759469,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2014.419406,1,0,0,0,0,0,0,2014_CAM,3.912023005,0,1.945910149,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2015.027397,0,0,0,1,0,0,0,2014_CAM,6.907755279,0,2.079441542,Parliamentary,21,1,4,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,21,1,0.333333343,22,21,4,0,0,2.28758,83.15,62.60347,22.0945,0.565,1104.74997,46099725659,1.66307,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2015.143607,0,0,0,0,1,0,0,2015_CAM,6.214608098,0,0,Parliamentary,22,1,3,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,22,1,0,23,22,4,0,0,2.26375,83.18,61.71842,22.453,0.57,1162.90499,49377507802,1.80162,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2015.61895,0,0,0,1,0,0,0,2015_CAM,6.551080335,0,0.693147181,Parliamentary,22,1,3,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,22,1,0,23,22,4,0,0,2.26375,83.18,61.71842,22.453,0.57,1162.90499,49377507802,1.80162,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,0,2015.654566,0,0,0,1,0,0,0,2015_CAM,3.912023005,0,1.098612289,Parliamentary,22,1,3,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,22,1,0,23,22,4,0,0,2.26375,83.18,61.71842,22.453,0.57,1162.90499,49377507802,1.80162,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Cambodia,Asia,1,2015.904566,0,0,0,0,0,1,0,2015_CAM,6.907755279,0,1.386294361,Parliamentary,22,1,3,1,1,1,0,0,0,123,0,0,0,7,6,0,0,0,0.487900009,0.444500008,0.552845538,1,0.498467296,0,22,1,0,23,22,4,0,0,2.26375,83.18,61.71842,22.453,0.57,1162.90499,49377507802,1.80162,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
