,country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,execrel,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target
2734,United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005428146,0.0,0.6931471805599453,Parliamentary,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,653.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.41900001525878905,0.5579999923706055,0.5130168199539185,1.0,0.5625444650650024,0.0,65.0,4.0,0.0,16.0,5.0,7,0
13641,Bangladesh,Asia,1,0,0,1,0,0,0,0,4.605170185988092,0.0,0.6931471805599453,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Bangladesh,294.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4693877696990967,1.0,0.6795408129692078,0.0,4.0,4.0,0.0,4.0,4.0,5,0
10373,Botswana,Africa,1,0,0,0,1,0,0,0,6.907755278982137,1.0986122886681098,0.0,Parliamentary,15.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,Botswana,40.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.5443000030517579,0.3706999969482422,0.675000011920929,1.0,0.45000001788139343,0.0,30.0,4.0,0.0,21.0,15.0,5,0
10374,Botswana,Africa,1,0,0,0,1,0,0,0,3.912023005428146,0.0,0.6931471805599453,Parliamentary,15.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,Botswana,40.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.5443000030517579,0.3706999969482422,0.675000011920929,1.0,0.45000001788139343,0.0,30.0,4.0,0.0,21.0,15.0,5,0
2735,United Kingdom,Europe,0,0,0,0,1,0,0,0,3.912023005428146,0.0,1.0986122886681098,Parliamentary,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,653.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.41900001525878905,0.5579999923706055,0.5130168199539185,1.0,0.5625444650650024,0.0,65.0,4.0,0.0,16.0,5.0,7,0
5361,Macedonia,Europe,1,0,0,0,1,0,0,0,5.298317366548036,0.0,0.0,Parliamentary,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Macedonia,116.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9051724076271057,0.3962811827659607,0.6792104244232178,0.6095238327980042,4.0,2.0,0.25,4.0,1.0,5,0
5362,Macedonia,Europe,1,0,0,1,1,0,0,1,9.210340371976184,0.0,0.6931471805599453,Parliamentary,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Macedonia,116.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9051724076271057,0.3962811827659607,0.6792104244232178,0.6095238327980042,4.0,2.0,0.25,4.0,1.0,5,0
2094,Bolivia,South America,1,0,0,0,1,0,0,0,3.912023005428146,1.0986122886681098,1.0986122886681098,Presidential,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,Bolivia,130.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.52,0.35380001068115235,0.607692301273346,0.5052074790000916,0.7364341020584106,0.5011360049247742,10.0,4.0,0.0,2.0,2.0,7,0
3653,Belgium,Europe,0,0,0,0,1,0,0,0,5.521460917862246,0.0,0.0,Parliamentary,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Belgium,212.0,0.0,1.0,0.0,7.0,7.0,2.0,0.0,0.0,0.5010000228881836,0.49899997711181643,0.5660377144813538,0.2676388919353485,0.8843065500259399,0.7385153770446777,65.0,6.0,0.0,14.0,3.0,7,0
13,Canada,North America,0,0,0,0,0,1,0,0,8.006367567650246,0.0,0.0,Parliamentary,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Canada,295.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4122999954223633,0.5512000274658203,0.6000000238418579,1.0,0.5763922333717346,0.0,65.0,4.0,0.0,2.0,2.0,7,0
13450,Pakistan,Asia,0,0,0,0,1,0,0,0,6.214608098422191,0.0,0.0,Parliamentary,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Pakistan,267.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.35580524802207947,0.8244875073432922,0.8115246295928955,0.17737962305545807,7.0,8.0,0.0,2.0,2.0,7,0
2095,Bolivia,South America,1,1,0,0,0,0,0,0,4.605170185988092,1.0986122886681098,1.3862943611198906,Presidential,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,Bolivia,130.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.52,0.35380001068115235,0.607692301273346,0.5052074790000916,0.7364341020584106,0.5011360049247742,10.0,4.0,0.0,2.0,2.0,7,0
2096,Bolivia,South America,1,0,1,0,0,0,0,0,7.313220387090301,0.0,1.6094379124341003,Presidential,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,Bolivia,130.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.52,0.35380001068115235,0.607692301273346,0.5052074790000916,0.7364341020584106,0.5011360049247742,10.0,4.0,0.0,2.0,2.0,7,0
7849,Niger,Africa,0,0,0,0,1,0,0,0,8.006367567650246,0.0,0.0,Presidential,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,Niger,83.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6385542154312134,0.2947668135166168,0.7583015561103821,0.7187953591346741,2.0,3.0,0.0,2.0,2.0,7,1
5363,Macedonia,Europe,0,0,0,0,1,0,0,0,7.600902459542082,0.0,1.0986122886681098,Parliamentary,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Macedonia,116.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9051724076271057,0.3962811827659607,0.6792104244232178,0.6095238327980042,4.0,2.0,0.25,4.0,1.0,5,0
9607,Mozambique,Africa,1,1,0,0,0,0,0,0,3.912023005428146,0.6931471805599453,0.0,Presidential,9.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,Mozambique,250.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4433000183105469,0.4293000030517578,0.515999972820282,1.0,0.5338795185089111,0.0,1.0,3.0,0.0,9.0,1.0,4,0
2736,United Kingdom,Europe,0,0,0,0,1,0,0,0,6.551080335043404,0.0,1.3862943611198906,Parliamentary,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,653.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.41900001525878905,0.5579999923706055,0.5130168199539185,1.0,0.5625444650650024,0.0,65.0,4.0,0.0,16.0,5.0,7,0
9675,Zambia,Africa,0,1,0,0,0,0,0,0,6.3080984415095305,0.0,0.0,Presidential,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Zambia,150.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.7480000305175781,0.24200000762939453,0.800000011920929,1.0,0.3314541280269623,0.0,4.0,3.0,0.0,4.0,4.0,5,0
14636,Malaysia,Asia,0,1,0,0,0,0,0,0,3.912023005428146,3.4657359027997265,0.0,Parliamentary,14.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Malaysia,169.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7514792680740356,0.3560253977775574,0.7804546356201172,0.649085521697998,25.0,4.0,0.0,14.0,7.0,3,0
1472,Suriname,South America,0,1,0,0,0,0,0,0,7.24422751560335,3.091042453358316,0.0,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Suriname,51.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5882353186607361,0.30888888239860535,0.8227450251579285,0.7149425745010376,4.0,4.0,0.0,5.0,4.0,5,0
2737,United Kingdom,Europe,0,0,0,0,1,0,0,0,9.210340371976184,0.0,1.6094379124341003,Parliamentary,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,653.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.41900001525878905,0.5579999923706055,0.5130168199539185,1.0,0.5625444650650024,0.0,65.0,4.0,0.0,16.0,5.0,7,0
3827,France,Europe,0,0,0,0,1,0,0,0,9.615805480084347,0.0,1.0986122886681098,Parliamentary,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,France,577.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,0.5411000061035156,0.3984000015258789,0.7972270250320435,0.5027315616607666,0.6694468855857849,0.4983518123626709,65.0,5.0,0.0,2.0,2.0,7,0
12684,Taiwan,Asia,0,0,0,0,0,0,0,1,4.605170185988092,0.0,0.0,Assembly-Elected President,7.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,Taiwan,158.0,0.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.6166999816894532,0.3609000015258789,0.5886076092720032,1.0,0.5563169717788696,0.0,7.0,1.0,0.0,7.0,3.0,5,0
6145,Bulgaria,Europe,0,0,1,0,1,0,0,0,9.210340371976184,0.0,0.6931471805599453,Assembly-Elected President,5.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Bulgaria,240.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.435,0.4090999984741211,0.5208333134651184,1.0,0.6362622380256653,0.0,5.0,3.0,0.0,5.0,1.0,7,0
6423,Romania,Europe,1,1,0,0,0,0,0,0,9.104979856318357,0.6931471805599453,0.0,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
2738,United Kingdom,Europe,1,0,0,0,1,0,0,0,5.298317366548036,0.0,1.791759469228055,Parliamentary,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,United Kingdom,653.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.41900001525878905,0.5579999923706055,0.5130168199539185,1.0,0.5625444650650024,0.0,65.0,4.0,0.0,16.0,5.0,7,0
13642,Bangladesh,Asia,0,0,0,0,0,0,1,0,10.819778284410283,0.0,1.0986122886681098,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Bangladesh,294.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4693877696990967,1.0,0.6795408129692078,0.0,4.0,4.0,0.0,4.0,4.0,5,0
13643,Bangladesh,Asia,0,0,0,0,0,0,1,0,5.521460917862246,0.6931471805599453,1.3862943611198906,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Bangladesh,294.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4693877696990967,1.0,0.6795408129692078,0.0,4.0,4.0,0.0,4.0,4.0,5,0
11105,Turkey,MENA,1,0,0,0,1,0,0,0,6.907755278982137,1.0986122886681098,0.0,Parliamentary,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Turkey,450.0,0.0,1.0,0.0,7.0,7.0,3.0,0.0,0.0,0.47779998779296873,0.5163999938964844,0.5911111235618591,0.5572389364242554,0.7223657965660095,0.4444318413734436,11.0,3.0,0.0,4.0,2.0,7,0
2468,Argentina,South America,1,0,0,0,1,0,0,0,7.824046010856292,0.0,0.0,Presidential,6.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,Argentina,231.0,0.0,1.0,1.0,7.0,7.0,1.0,0.0,0.0,0.4229999923706055,0.5789999771118164,0.5454545617103577,1.0,0.5747693777084351,0.0,12.0,2.0,0.0,6.0,4.0,7,0
2097,Bolivia,South America,1,1,0,0,0,0,0,0,6.907755278982137,3.8501476017100584,1.791759469228055,Presidential,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,Bolivia,130.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.52,0.35380001068115235,0.607692301273346,0.5052074790000916,0.7364341020584106,0.5011360049247742,10.0,4.0,0.0,2.0,2.0,7,0
6424,Romania,Europe,0,1,0,0,1,0,0,0,8.294049640102028,0.0,0.6931471805599453,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
6425,Romania,Europe,0,1,0,0,1,0,0,0,9.104979856318357,0.0,1.0986122886681098,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
285,Dominican Republic,North America,1,0,0,0,0,1,0,0,4.605170185988092,0.0,0.0,Presidential,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Dominican Republic,120.0,1.0,0.0,0.0,7.0,6.5,0.0,0.0,0.0,0.3970000076293945,0.5880000305175781,0.4166666567325592,1.0,0.5939775705337524,1.1102230246251565e-16,30.0,5.0,0.0,9.0,5.0,5,0
5677,Greece,Europe,0,0,0,0,0,1,0,0,9.210340371976184,2.5649493574615367,0.0,Parliamentary,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Greece,300.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.46880001068115235,0.48720001220703124,0.5666666626930237,1.0,0.5417837500572205,0.0,21.0,3.0,0.0,2.0,2.0,7,0
6426,Romania,Europe,0,1,0,0,1,0,0,0,9.615805480084347,0.0,1.3862943611198906,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
2469,Argentina,South America,1,0,0,0,1,0,0,0,3.912023005428146,0.6931471805599453,0.6931471805599453,Presidential,6.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,Argentina,231.0,0.0,1.0,1.0,7.0,7.0,1.0,0.0,0.0,0.4229999923706055,0.5789999771118164,0.5454545617103577,1.0,0.5747693777084351,0.0,12.0,2.0,0.0,6.0,4.0,7,0
1862,Brazil,South America,0,0,0,0,1,0,0,0,9.210340371976184,0.0,0.0,Presidential,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,Brazil,476.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.355,0.425,0.4117647111415863,0.3403269350528717,0.8672446012496948,0.6630560159683228,10.0,6.0,0.3333333432674408,1.0,1.0,6,0
6146,Bulgaria,Europe,0,0,1,0,1,0,0,0,10.308952660644293,0.0,1.0986122886681098,Assembly-Elected President,5.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Bulgaria,240.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.435,0.4090999984741211,0.5208333134651184,1.0,0.6362622380256653,0.0,5.0,3.0,0.0,5.0,1.0,7,0
5364,Macedonia,Europe,1,0,0,0,1,0,0,0,5.991464547107982,1.6094379124341003,1.3862943611198906,Parliamentary,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Macedonia,116.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9051724076271057,0.3962811827659607,0.6792104244232178,0.6095238327980042,4.0,2.0,0.25,4.0,1.0,5,0
6427,Romania,Europe,0,1,0,0,1,0,1,0,9.680344001221918,0.0,1.6094379124341003,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
13451,Pakistan,Asia,0,0,0,0,1,0,0,0,3.912023005428146,0.0,0.6931471805599453,Parliamentary,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Pakistan,267.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.35580524802207947,0.8244875073432922,0.8115246295928955,0.17737962305545807,7.0,8.0,0.0,2.0,2.0,7,0
6428,Romania,Europe,0,1,1,0,1,0,1,0,8.517193191416238,0.0,1.791759469228055,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
14806,Philippines,Asia,0,0,0,0,1,0,0,0,9.210340371976184,0.0,0.0,Presidential,3.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,Philippines,200.0,0.0,1.0,0.0,7.0,7.0,1.0,0.0,0.0,0.549000015258789,0.275,0.6850000023841858,0.7016356587409973,0.6106030344963074,0.3005581796169281,9.0,2.0,0.0,3.0,2.0,6,0
13644,Bangladesh,Asia,1,0,0,0,0,0,1,0,9.210340371976184,0.0,1.6094379124341003,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Bangladesh,294.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4693877696990967,1.0,0.6795408129692078,0.0,4.0,4.0,0.0,4.0,4.0,5,0
755,El Salvador,Central America,1,0,0,0,1,0,0,0,6.907755278982137,0.0,1.3862943611198906,Presidential,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,El Salvador,84.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.45,0.38,0.4642857015132904,1.0,0.6815835237503052,0.0,11.0,4.0,0.6666666865348816,7.0,1.0,5,0
14877,Indonesia,Asia,0,0,0,1,0,0,0,0,3.912023005428146,0.0,0.0,Assembly-Elected President,28.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Indonesia,344.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.6809999847412109,0.17,0.8168604373931885,1.0,0.30007117986679077,0.0,28.0,1.0,0.0,28.0,20.0,3,0
11668,Yemen,MENA,0,0,0,0,0,1,0,0,3.912023005428146,0.0,0.6931471805599453,Assembly-Elected President,17.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Yemen,301.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6146179437637329,0.5543608665466309,0.7521461844444275,0.44806110858917236,2.0,3.0,0.0,17.0,2.0,2,0
6429,Romania,Europe,0,1,0,0,1,0,0,0,8.294049640102028,0.0,1.9459101490553132,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
6430,Romania,Europe,0,1,0,0,1,0,0,0,8.006367567650246,1.0986122886681098,2.0794415416798357,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
286,Dominican Republic,North America,1,0,0,0,1,0,0,0,5.703782474656201,0.6931471805599453,0.6931471805599453,Presidential,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Dominican Republic,120.0,1.0,0.0,0.0,7.0,6.5,0.0,0.0,0.0,0.3970000076293945,0.5880000305175781,0.4166666567325592,1.0,0.5939775705337524,1.1102230246251565e-16,30.0,5.0,0.0,9.0,5.0,5,0
1177,Venezuela,South America,0,1,0,0,0,0,0,0,9.998797732340453,1.0986122886681098,0.6931471805599453,Presidential,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,Venezuela,199.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2512562870979309,1.0,0.7502157688140869,1.1102230246251565e-16,37.0,5.0,0.0,2.0,2.0,6,0
2298,Chile,South America,0,1,0,0,0,0,0,0,3.912023005428146,0.6931471805599453,0.0,Presidential,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,Chile,120.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5833333134651184,0.38734692335128784,0.8002800345420837,0.6215320825576782,6.0,4.0,0.0,6.0,2.0,7,0
9774,Zimbabwe,Africa,0,0,0,0,1,0,0,0,6.3080984415095305,0.0,0.6931471805599453,Presidential,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Zimbabwe,119.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9747899174690247,1.0,0.049850448966026306,0.0,15.0,2.0,0.0,15.0,8.0,3,0
12159,Uzbekistan,Asia,0,0,0,1,0,0,0,0,4.605170185988092,0.0,0.0,Presidential,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,Uzbekistan,83.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7195529341697693,0.2838671803474426,0.2838671803474426,4.0,1.0,0.0,4.0,4.0,1,0
13645,Bangladesh,Asia,1,0,0,0,0,0,1,0,3.912023005428146,0.6931471805599453,1.791759469228055,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Bangladesh,294.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4693877696990967,1.0,0.6795408129692078,0.0,4.0,4.0,0.0,4.0,4.0,5,0
6431,Romania,Europe,0,1,0,0,1,0,1,0,9.798127036878302,0.0,2.1972245773362196,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
8328,Ghana,Africa,0,1,0,0,0,0,0,0,6.214608098422191,0.0,0.0,Presidential,14.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,Ghana,200.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8947499990463257,0.10577888786792755,0.10577888786792755,3.0,1.0,0.0,14.0,3.0,2,0
6629,Russia,Europe,0,1,0,0,0,0,1,0,11.002099841204238,0.0,0.0,Presidential,4.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,Russia,363.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.35139999389648435,0.5509641766548157,0.2606375217437744,0.86561119556427,0.7430778741836548,4.0,4.0,0.0,4.0,2.0,3,0
6147,Bulgaria,Europe,0,0,1,0,1,0,0,0,3.912023005428146,0.0,1.3862943611198906,Assembly-Elected President,5.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,Bulgaria,240.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.435,0.4090999984741211,0.5208333134651184,1.0,0.6362622380256653,0.0,5.0,3.0,0.0,5.0,1.0,7,0
5678,Greece,Europe,1,0,0,1,0,0,0,0,5.703782474656201,0.0,0.6931471805599453,Parliamentary,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Greece,300.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.46880001068115235,0.48720001220703124,0.5666666626930237,1.0,0.5417837500572205,0.0,21.0,3.0,0.0,2.0,2.0,7,0
405,Mexico,North America,0,0,0,0,1,0,0,0,4.605170185988092,0.6931471805599453,1.791759469228055,Presidential,1.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,Mexico,500.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.48619998931884767,0.4275,0.6000000238418579,1.0,0.5639198422431946,0.0,56.0,2.0,1.0,18.0,1.0,4,0
9608,Mozambique,Africa,1,1,0,0,0,0,0,0,3.912023005428146,0.0,0.6931471805599453,Presidential,9.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,Mozambique,250.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.4433000183105469,0.4293000030517578,0.515999972820282,1.0,0.5338795185089111,0.0,1.0,3.0,0.0,9.0,1.0,4,0
6432,Romania,Europe,0,0,0,0,1,0,0,0,9.210340371976184,0.0,2.302585092994046,Presidential,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,Romania,328.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.4234000015258789,0.3763999938964844,0.5365853905677795,0.4846978485584259,0.8196092247962952,0.5182467103004456,5.0,4.0,0.0,3.0,3.0,5,0
2098,Bolivia,South America,1,0,1,0,0,0,0,0,3.912023005428146,0.6931471805599453,1.9459101490553132,Presidential,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,Bolivia,130.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.52,0.35380001068115235,0.607692301273346,0.5052074790000916,0.7364341020584106,0.5011360049247742,10.0,4.0,0.0,2.0,2.0,7,0
2099,Bolivia,South America,1,0,0,0,1,0,0,0,4.605170185988092,1.791759469228055,2.0794415416798357,Presidential,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,Bolivia,130.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.52,0.35380001068115235,0.607692301273346,0.5052074790000916,0.7364341020584106,0.5011360049247742,10.0,4.0,0.0,2.0,2.0,7,0
4419,Portugal,Europe,0,0,1,0,0,0,0,0,3.912023005428146,2.9444389791664403,0.0,Assembly-Elected President,9.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Portugal,230.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.44040000915527344,0.5059999847412109,0.41304346919059753,0.6093074679374695,0.5539396405220032,0.3948488235473633,19.0,5.0,0.0,9.0,9.0,7,0
13646,Bangladesh,Asia,1,0,0,1,0,0,0,0,3.912023005428146,0.0,1.9459101490553132,Parliamentary,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Bangladesh,294.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4693877696990967,1.0,0.6795408129692078,0.0,4.0,4.0,0.0,4.0,4.0,5,0
