,year,y,country,aged_15plus_unemployment_rate_percent,at_least_basic_sanitation_overall_access_percent,arms_imports_us_inflation_adjusted,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,infant_mortality_rate_per_1000_births,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gdp_ppp_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,gdp_per_capita_yearly_growth
157,1975-01-01,0.0,3,2.3,87.22025,260000000.0,0.63712,67.04,5.82405,29.44105,53.2,0.718,9939.69662,277000000000.0,224000000000.0,2.04196,-2.237
158,1976-01-01,0.0,3,4.5,87.22025,489000000.0,0.63712,67.04,9.17539,30.72944,50.5,0.718,9591.172,277000000000.0,224000000000.0,3.78129,-1.582
159,1977-01-01,0.0,3,2.8,87.22025,192000000.0,0.63712,67.04,9.61589,30.94169,47.2,0.718,10103.62737,295000000000.0,224000000000.0,4.0086,4.86
160,1978-01-01,0.0,3,2.8,87.22025,437000000.0,0.63712,67.04,8.60839,27.80016,43.8,0.718,9505.85621,285000000000.0,224000000000.0,4.71914,-4.726
161,1979-01-01,0.0,3,2.0,87.22025,441000000.0,0.63712,67.04,6.51092,25.85677,40.3,0.718,10321.2391,305000000000.0,224000000000.0,4.67336,5.437
162,1980-01-01,0.0,3,2.3,87.22025,440000000.0,0.63712,67.04,5.06197,25.25779,37.2,0.718,10318.18299,310000000000.0,224000000000.0,3.09896,0.01625
163,1981-01-01,0.0,3,4.5,87.22025,856000000.0,0.63712,67.04,6.92105,22.69109,34.7,0.718,9630.11518,293000000000.0,224000000000.0,3.46535,-6.958
164,1982-01-01,0.0,3,4.73,87.22025,412000000.0,0.63712,67.04,9.09049,21.75495,32.8,0.718,9407.87464,284000000000.0,224000000000.0,2.70456,-4.501
165,1983-01-01,0.0,3,4.17,87.22025,1316000000.0,0.63712,67.04,9.15152,20.88775,31.3,0.718,9660.19213,296000000000.0,224000000000.0,2.73881,2.675
166,1984-01-01,0.0,3,3.54,87.22025,680000000.0,0.63712,67.04,7.5899,19.96409,30.1,0.718,9655.18365,303000000000.0,224000000000.0,2.16204,0.6813
167,1985-01-01,0.0,3,5.3,87.22025,447000000.0,0.63712,67.04,11.7361,17.58907,29.0,0.718,9009.00173,282000000000.0,224000000000.0,2.29972,-8.342
168,1986-01-01,0.0,3,4.4,87.22025,226000000.0,0.63712,67.04,8.16198,17.46176,28.1,0.718,9412.99481,303000000000.0,224000000000.0,2.31368,5.879
169,1987-01-01,0.0,3,5.3,87.22025,226000000.0,0.63712,67.04,7.87321,19.55487,27.1,0.718,9517.10861,311000000000.0,224000000000.0,2.28439,1.25
170,1988-01-01,0.0,3,6.0,87.22025,74000000.0,0.63712,67.04,9.53161,18.64004,26.2,0.718,9269.35579,305000000000.0,224000000000.0,2.12494,-3.218
171,1989-01-01,0.0,3,7.3,87.22025,14000000.0,0.63712,67.04,13.05841,15.5147,25.3,0.718,8477.6729,284000000000.0,224000000000.0,1.88037,-8.342
172,1990-01-01,0.0,3,7.06,87.22025,169000000.0,0.63712,67.04,10.35954,13.99698,24.4,0.718,8149.24062,279000000000.0,224000000000.0,1.45091,-3.22
173,1991-01-01,0.0,3,5.44,87.22025,98000000.0,0.50915,67.37,7.67504,14.63698,23.6,0.725,8769.7504,309000000000.0,256000000000.0,1.50693,9.294
174,1992-01-01,0.0,3,6.36,87.22025,27000000.0,0.45925,67.63,6.59819,16.70241,22.8,0.73,9338.69952,340000000000.0,287000000000.0,1.42122,8.542
175,1993-01-01,0.0,3,10.1,87.22025,118000000.0,0.4457,67.92,6.90935,19.68811,22.1,0.735,9974.00442,360000000000.0,320000000000.0,1.4228,4.659
176,1994-01-01,0.0,3,11.76,87.22025,209000000.0,0.46136,68.11,7.52995,19.96562,21.4,0.739,10423.37888,382000000000.0,345000000000.0,1.45704,4.771
177,1995-01-01,0.0,3,18.8,87.22025,43000000.0,0.65322,67.83,9.68041,18.50041,20.8,0.741,10003.09169,372000000000.0,341000000000.0,1.47307,-3.91
178,1996-01-01,0.0,3,17.11,87.22025,28000000.0,0.67189,68.13,10.4286,19.62387,20.2,0.748,10430.68249,393000000000.0,365000000000.0,1.24123,4.462
179,1997-01-01,0.0,3,14.82,87.22025,105000000.0,0.65725,68.63,10.56085,20.82605,19.6,0.757,11146.72103,426000000000.0,402000000000.0,1.14014,7.046
180,1998-01-01,0.0,3,12.65,87.22025,171000000.0,0.6447,68.95,10.41558,20.97077,19.1,0.763,11445.56494,443000000000.0,420000000000.0,1.13632,2.785
181,1999-01-01,0.0,3,14.05,87.22025,275000000.0,0.6256,68.89,9.82717,17.86293,18.5,0.774,10935.64459,428000000000.0,411000000000.0,1.22036,-4.45
182,2000-01-01,0.0,3,15.0,87.22025,213000000.0,0.62238,68.97,10.98638,17.53349,18.0,0.781,10730.60822,425000000000.0,417000000000.0,1.14882,-1.854
183,2001-01-01,0.0,3,17.32,87.75031,6000000.0,0.61378,68.85,11.57901,15.62597,17.6,0.786,10146.10682,406000000000.0,406000000000.0,1.18423,-5.474
184,2002-01-01,0.0,3,19.59,88.2794,14000000.0,0.61888,68.31,28.3826,10.85391,17.1,0.781,8943.308,361000000000.0,360000000000.0,1.09188,-11.96
185,2003-01-01,0.0,3,15.36,88.80779,11000000.0,0.61074,68.92,25.93094,14.14696,16.6,0.786,9629.84409,392000000000.0,403000000000.0,1.0609,7.772
186,2004-01-01,0.0,3,13.52,89.33608,169000000.0,0.59036,69.53,23.84762,17.55127,16.0,0.787,10389.15127,427000000000.0,418000000000.0,0.8833,7.918
187,2005-01-01,0.0,3,11.51,89.8641,3000000.0,0.58631,68.91,23.24588,18.88826,15.3,0.788,11192.17958,466000000000.0,468000000000.0,0.84715,8.121
188,2006-01-01,0.0,3,10.08,90.39208,9000000.0,0.6042,69.27,23.02669,18.68049,14.6,0.812,11970.65539,504000000000.0,568000000000.0,0.78823,7.255
189,2007-01-01,0.0,3,8.47,90.9198,24000000.0,0.60273,68.62,22.66275,20.09911,14.1,0.817,12919.23536,546000000000.0,640000000000.0,0.79255,7.44
190,2008-01-01,0.0,3,7.84,91.44751,23000000.0,0.60124,67.96,22.0609,19.57278,13.7,0.821,13310.62368,582000000000.0,680000000000.0,0.76276,5.566
191,2009-01-01,0.0,3,8.65,91.97501,11000000.0,0.57506,68.32,19.56099,16.05311,13.4,0.821,12398.28358,585000000000.0,641000000000.0,0.88651,-0.2761
192,2010-01-01,0.0,3,7.71,92.50233,11000000.0,0.5746,67.65,18.93382,17.70553,13.0,0.829,13551.33919,637000000000.0,711000000000.0,0.81488,7.942
193,2011-01-01,0.0,3,7.18,93.02688,15000000.0,0.56214,67.96,18.44921,18.39846,12.7,0.835,14200.26989,692000000000.0,775000000000.0,0.76429,7.654
194,2012-01-01,0.0,3,7.22,93.55005,3000000.0,0.55717,68.04,16.23786,16.50199,12.3,0.834,13895.63371,703000000000.0,799000000000.0,0.78482,0.7615
195,2013-01-01,0.0,3,7.1,94.01399,12000000.0,0.56049,67.78,14.61717,17.30578,11.9,0.835,14071.50868,731000000000.0,829000000000.0,0.83774,3.086
196,2014-01-01,0.0,3,7.27,94.48011,7000000.0,0.55815,67.05,14.40548,17.26288,11.5,0.836,13567.94842,731000000000.0,821000000000.0,0.8781,-0.6221
197,2015-01-01,0.0,3,7.63,94.94803,21000000.0,0.55191,67.47,10.70565,17.0707,11.1,0.84,13789.06042,731000000000.0,851000000000.0,0.85013,-0.1279
198,2016-01-01,0.0,3,7.989999999999999,95.4177,17000000.0,0.54709,67.86,12.5271,17.66323,11.1,0.839,13360.21183,731000000000.0,866000000000.0,0.81314,0.3673
199,2017-01-01,0.0,3,8.35,95.4177,47000000.0,0.53996,68.23,11.32028,18.21257,11.1,0.843,13595.03736,731000000000.0,1010000000000.0,0.85614,0.8608
200,2018-01-01,0.0,3,9.22,95.4177,21000000.0,0.52725,69.21,14.43669,16.61389,11.1,0.842,13105.39716,731000000000.0,1000000000000.0,0.7455,0.8613
201,2019-01-01,0.0,3,9.84,95.4177,48000000.0,0.50417,69.37,17.69594,15.05777,11.1,0.845,12712.97074,731000000000.0,993000000000.0,0.70619,0.8608
202,2020-01-01,0.0,3,11.46,95.4177,7000000.0,0.50417,69.37,16.59182,14.01973,11.1,0.845,11344.40574,731000000000.0,918000000000.0,0.76149,0.8608
203,1990-01-01,1.0,4,1.8,86.96027,2000000.0,1.5544,61.83,35.00298,47.14768,42.5,0.654,1650.5106,14230000000.0,9447734292.0,2.20339,-3.874
204,1991-01-01,1.0,4,1.8,86.96027,2000000.0,1.5544,62.04,40.74539,39.77914,40.6,0.648,1471.08617,12230000000.0,8943601871.0,2.20339,-13.26
205,1992-01-01,1.0,4,1.8,86.96027,2000000.0,1.5544,62.19,39.82076,1.63126,38.8,0.618,871.69717,7113000000.0,4453341159.0,2.20339,-40.78
206,1993-01-01,1.0,4,5.3,86.96027,2000000.0,1.66672,62.27,47.21898,9.8722,37.0,0.617,813.82981,6626000000.0,4970625472.0,2.29664,-4.658
207,1994-01-01,1.0,4,6.6,86.96027,181000000.0,3.6459,62.28,39.32804,27.94216,35.3,0.621,878.53022,7048000000.0,5340338097.0,3.177975,8.956
208,1995-01-01,1.0,4,6.7,86.96027,47000000.0,5.02464,62.2,23.92792,20.80857,33.7,0.627,958.50624,7518000000.0,6003762125.0,4.05931,8.898
209,1996-01-01,0.0,4,9.3,86.96027,70000000.0,4.84805,61.99,23.24,21.09545,32.1,0.634,1030.46392,7849000000.0,6479171899.0,3.28187,6.085
210,1997-01-01,0.0,4,10.8,86.96027,47333333.33333333,5.07669,61.72,20.27327,23.26568,30.6,0.645,1076.62504,8024000000.0,7021394263.0,3.9094,3.448
211,1998-01-01,0.0,4,9.4,86.96027,24666666.666666664,4.51911,61.43,19.00302,22.68635,29.2,0.657,1164.28222,8567000000.0,7415702078.0,3.5281,7.647
212,1999-01-01,0.0,4,11.2,86.96027,2000000.0,4.50011,61.14,20.75825,20.76888,27.9,0.664,1210.3624,8802000000.0,7761380498.0,3.69737,3.352
213,2000-01-01,0.0,4,11.02625,86.96027,25200000.0,3.48237,60.88,22.16142,21.92233,26.6,0.669,1289.88425,9293000000.0,8411785419.0,3.56002,6.076
214,2001-01-01,0.0,4,10.8525,87.32609,48400000.0,3.51447,60.79,24.14585,22.90436,25.3,0.673,1422.47665,10200000000.0,9413974117.0,3.12725,10.14
215,2002-01-01,0.0,4,10.678749999999999,87.71233,71600000.0,3.70163,60.74,27.83211,25.4183,24.2,0.682,1619.11219,11780000000.0,10873948358.0,2.69771,15.63
216,2003-01-01,0.0,4,10.504999999999999,88.1068,94800000.0,3.67954,60.74,30.483,28.34795,23.0,0.691,1855.59683,13470000000.0,12607269793.0,2.72837,14.36
217,2004-01-01,0.0,4,10.33125,88.50186,118000000.0,3.93543,60.78,28.19074,29.12256,21.9,0.7,2062.20323,14940000000.0,14422298035.0,2.742,10.88
218,2005-01-01,0.0,4,10.1575,88.89737,79000000.0,3.92345,60.86,27.3132,35.76544,20.8,0.712,2364.17593,17100000000.0,16947791949.0,2.87193,14.33
219,2006-01-01,0.0,4,9.98375,89.29364,40000000.0,3.76693,60.98,22.14598,42.22546,19.8,0.726,2697.01898,19360000000.0,19865408956.0,2.94761,13.07
220,2007-01-01,0.0,4,9.81,89.69034,1000000.0,3.3735,61.14,18.18936,44.35162,18.8,0.741,3093.36934,22010000000.0,23342625659.0,3.04257,13.56
221,2008-01-01,0.0,4,22.97,90.08779,23500000.0,3.40282,60.96,14.26573,47.94284,17.9,0.745,3335.24416,23530000000.0,25565242043.0,3.39558,6.693
222,2009-01-01,0.0,4,18.44,90.48568,46000000.0,4.45756,61.95,14.6709,41.14505,17.0,0.742,2884.33947,20040000000.0,21756361159.0,4.15705,-15.0
223,2010-01-01,0.0,4,19.01,90.88416,52000000.0,4.25758,64.76,19.74842,38.81475,16.1,0.747,2958.839,20320000000.0,22666908342.0,4.26565,1.188
224,2011-01-01,0.0,4,18.44,91.28324,5000000.0,4.15765,66.24,22.52319,31.9218,15.3,0.751,3098.7423,21120000000.0,23905121367.0,3.85395,3.663
225,2012-01-01,0.0,4,17.3,91.6829,10500000.0,3.6509,66.58,27.56181,24.68095,14.6,0.756,3312.98001,22650000000.0,28085043286.0,3.58377,6.921
226,2013-01-01,0.0,4,16.18,92.08719,16000000.0,3.62362,66.89,28.35349,22.15249,13.8,0.762,3406.53612,23390000000.0,30249264889.0,3.99724,2.984
227,2014-01-01,0.0,4,17.5,92.4962,47333333.33333333,3.65703,66.18,28.56038,21.28304,13.2,0.764,3511.22506,23390000000.0,30546350170.0,3.94338,4.05
228,2015-01-01,0.0,4,18.26,92.91019,78666666.66666666,3.69326,65.46,29.72539,20.73053,12.6,0.768,3607.2893,23390000000.0,30350856298.0,4.23923,4.291
229,2016-01-01,0.0,4,17.62,93.24201,110000000.0,3.76305,64.26,33.74428,18.01551,12.6,0.766,3601.46966,23390000000.0,32159779382.0,4.09035,4.491
230,2017-01-01,0.0,4,17.7,93.46289,18000000.0,3.77381,64.07,38.21605,18.42174,12.6,0.769,3860.21806,23390000000.0,36931077765.0,3.84973,4.79
231,2018-01-01,0.0,4,18.97,93.68811,133000000.0,3.91776,61.6,39.39289,22.39974,12.6,0.771,4051.38497,23390000000.0,39050982353.0,4.11989,4.79
232,2019-01-01,0.0,4,18.3,93.85241,248000000.0,3.86517,61.55,41.3508,17.40853,12.6,0.776,4350.4662,23390000000.0,42645220950.0,4.76897,4.79
233,2020-01-01,0.0,4,18.3,93.93674,248000000.0,3.86517,61.55,29.76368,18.53247,12.6,0.776,4021.04626,23390000000.0,38834922878.0,4.85805,4.79
234,1970-01-01,0.0,5,6.26,99.99115,240000000.0,0.80228,73.62,12.95313,32.96938,17.8,0.871,26894.50648,244000000000.0,286000000000.0,2.96604,4.001
235,1971-01-01,0.0,5,6.26,99.99115,319000000.0,0.80228,73.62,12.63776,32.09094,17.4,0.871,27040.51029,255000000000.0,286000000000.0,2.76315,2.212
236,1972-01-01,0.0,5,6.26,99.99115,60000000.0,0.80228,73.62,12.80187,30.42015,16.8,0.871,27585.78281,262000000000.0,286000000000.0,2.68562,0.9349
237,1973-01-01,0.0,5,6.26,99.99115,704000000.0,0.80228,73.62,14.12775,28.38193,16.2,0.871,27878.81695,277000000000.0,286000000000.0,2.37935,3.819
238,1974-01-01,0.0,5,6.26,99.99115,885000000.0,0.80228,73.62,13.12651,30.56283,15.3,0.871,28297.94482,284000000000.0,286000000000.0,2.2628,0.8311
239,1975-01-01,0.0,5,6.26,99.99115,96000000.0,0.80228,73.62,14.25425,26.79827,14.4,0.871,28325.01606,292000000000.0,286000000000.0,2.26732,1.422
240,1976-01-01,0.0,5,6.26,99.99115,81000000.0,0.80228,73.62,13.49653,26.41736,13.5,0.871,28769.10301,305000000000.0,286000000000.0,2.21661,2.954
241,1977-01-01,0.0,5,6.26,99.99115,268000000.0,0.80228,73.62,13.9958,26.95561,12.7,0.871,29468.84247,308000000000.0,286000000000.0,2.2472,-0.09193
242,1978-01-01,0.0,5,6.26,99.99115,1019000000.0,0.80228,73.62,13.60211,25.80832,12.0,0.871,29388.57436,316000000000.0,286000000000.0,2.21569,1.641
243,1979-01-01,0.0,5,6.26,99.99115,191000000.0,0.80228,73.62,14.28415,27.8418,11.3,0.871,30250.37006,332000000000.0,286000000000.0,2.19273,4.001
244,1980-01-01,0.0,5,6.11,99.99115,404000000.0,0.80228,73.62,16.40724,27.07829,10.8,0.871,30790.96849,339000000000.0,286000000000.0,2.24896,0.6446
245,1981-01-01,0.0,5,5.78,99.99115,449000000.0,0.80228,73.62,14.88223,28.66741,10.4,0.871,31318.08374,349000000000.0,286000000000.0,2.2966,1.724
246,1982-01-01,0.0,5,7.16,99.99115,129000000.0,0.80228,73.62,13.51433,29.82429,10.1,0.871,31823.62275,347000000000.0,286000000000.0,2.39327,-1.839
247,1983-01-01,0.0,5,9.96,99.99115,631000000.0,0.80228,73.62,13.56812,25.29277,9.8,0.871,30729.80758,348000000000.0,286000000000.0,2.51981,-1.347
248,1984-01-01,0.0,5,8.99,99.99115,620000000.0,0.80228,73.62,13.5522,26.6207,9.6,0.871,31780.25853,373000000000.0,286000000000.0,2.50523,5.624
249,1985-01-01,0.0,5,8.26,99.99115,509000000.0,0.80228,73.62,15.22764,28.01235,9.3,0.871,32995.13806,393000000000.0,286000000000.0,2.52327,3.672
250,1986-01-01,0.0,5,8.08,99.99115,815000000.0,0.80228,73.62,14.98155,28.49521,9.1,0.871,33767.16122,401000000000.0,286000000000.0,2.54043,0.6099
251,1987-01-01,0.0,5,8.11,99.99115,593000000.0,0.80228,73.62,15.46492,27.36722,8.7,0.871,34104.83063,422000000000.0,286000000000.0,2.37299,3.402
252,1988-01-01,0.0,5,7.23,99.99115,744000000.0,0.80228,73.62,15.95936,27.97944,8.4,0.871,35478.42675,441000000000.0,286000000000.0,2.16181,2.829
253,1989-01-01,0.0,5,6.18,99.99115,694000000.0,0.80228,73.62,15.12312,29.62067,8.0,0.871,36231.01618,460000000000.0,286000000000.0,2.05183,2.78
254,1990-01-01,0.0,5,6.93,99.99115,355000000.0,0.80228,73.62,15.11979,28.95155,7.6,0.871,36974.45093,467000000000.0,286000000000.0,2.07591,0.07744
255,1991-01-01,0.0,5,9.58,99.99115,216000000.0,0.79766,73.05,16.0322,24.22543,7.1,0.871,36361.94227,468000000000.0,296000000000.0,2.16804,-1.115
256,1992-01-01,0.0,5,10.73,99.99115,364000000.0,0.79054,72.87,16.66052,22.34879,6.7,0.873,36072.03981,484000000000.0,306000000000.0,2.16875,2.319
257,1993-01-01,0.0,5,10.87,99.99115,448000000.0,0.78758,72.65,17.54004,23.6026,6.3,0.876,37161.67915,503000000000.0,329000000000.0,2.17803,2.682
258,1994-01-01,0.0,5,9.72,99.99115,262000000.0,0.73866,73.28,17.97209,24.27125,6.0,0.879,38234.02989,524000000000.0,351000000000.0,2.1166,3.023
259,1995-01-01,0.0,5,8.47,99.99115,64000000.0,0.63402,74.04,17.88282,26.01184,5.7,0.888,39223.16077,545000000000.0,365000000000.0,2.02131,2.98
260,1996-01-01,0.0,5,8.51,99.99115,597000000.0,0.64382,74.12,18.90204,24.80459,5.6,0.89,40203.30233,565000000000.0,389000000000.0,1.93044,2.478
261,1997-01-01,0.0,5,8.36,99.99115,35000000.0,0.63524,73.72,19.14151,24.87304,5.4,0.893,41309.82597,590000000000.0,411000000000.0,1.86733,3.238
262,1998-01-01,0.0,5,7.68,99.99115,542000000.0,0.62855,73.65,19.57078,25.66206,5.3,0.896,42767.79397,623000000000.0,439000000000.0,1.87112,4.338
263,1999-01-01,0.0,5,6.87,99.99115,673000000.0,0.5991,73.49,18.32076,26.1842,5.3,0.9,44369.27283,648000000000.0,464000000000.0,1.88924,2.89
264,2000-01-01,0.0,5,6.28,99.99115,338000000.0,0.53931,73.95,19.41812,26.28929,5.1,0.903,45558.75313,661000000000.0,490000000000.0,1.82984,0.891
265,2001-01-01,0.0,5,6.74,99.99115,1236000000.0,0.53025,74.21,22.18422,23.42717,5.0,0.905,45864.76803,687000000000.0,518000000000.0,1.87009,2.742
266,2002-01-01,0.0,5,6.37,99.99115,663000000.0,0.5138,74.3,20.75044,24.43755,5.0,0.907,47127.2781,710000000000.0,550000000000.0,1.87396,2.145
267,2003-01-01,0.0,5,5.93,99.99115,801000000.0,0.53104,74.61,19.07141,25.95893,4.9,0.909,47997.13714,740000000000.0,576000000000.0,1.84629,3.084
268,2004-01-01,0.0,5,5.39,99.99115,472000000.0,0.50895,74.47,17.17626,27.08807,4.9,0.911,49439.12229,761000000000.0,614000000000.0,1.82741,1.468
269,2005-01-01,0.0,5,5.03,99.99115,461000000.0,0.50324,75.48,18.24119,27.4841,4.8,0.906,50332.87484,789000000000.0,641000000000.0,1.80249,2.179
270,2006-01-01,0.0,5,4.78,99.99115,728000000.0,0.47318,75.84,19.87639,27.53797,4.7,0.909,50948.22497,813000000000.0,684000000000.0,1.82233,1.238
271,2007-01-01,0.0,5,4.38,99.99115,679000000.0,0.50266,76.23,20.20837,27.53615,4.5,0.912,52538.97558,852000000000.0,728000000000.0,1.81534,2.99
272,2008-01-01,0.0,5,4.23,99.99115,444000000.0,0.48956,76.53,20.16686,28.62851,4.4,0.926,53338.60278,874000000000.0,764000000000.0,1.79855,0.7238
273,2009-01-01,0.0,5,5.56,99.99115,778000000.0,0.49279,76.37,23.02811,27.38562,4.2,0.928,53225.95104,889000000000.0,843000000000.0,1.92691,-0.1604
274,2010-01-01,0.0,5,5.21,99.99115,1513000000.0,0.48481,76.45,19.81689,26.81121,4.1,0.93,53542.83372,916000000000.0,833000000000.0,1.85679,1.441
275,2011-01-01,0.0,5,5.08,99.99115,1557000000.0,0.48214,76.65,21.44505,26.47264,3.8,0.932,54108.11106,940000000000.0,901000000000.0,1.75708,1.058
276,2012-01-01,0.0,5,5.22,99.99115,867000000.0,0.46838,76.41,21.50468,27.73009,3.6,0.937,55254.60621,970000000000.0,944000000000.0,1.67102,1.78
277,2013-01-01,0.0,5,5.66,99.99115,245000000.0,0.46602,76.4,19.98628,27.88434,3.4,0.931,55723.94823,994000000000.0,1040000000000.0,1.63972,1.166
278,2014-01-01,0.0,5,6.08,99.99115,906000000.0,0.46061,76.34,21.09695,26.73555,3.2,0.933,56305.97909,994000000000.0,1070000000000.0,1.77223,1.406
279,2015-01-01,0.0,5,6.05,99.99115,1464000000.0,0.46032,77.01,20.06928,26.28315,3.0,0.938,56707.02208,994000000000.0,1080000000000.0,1.95103,1.485
280,2016-01-01,0.0,5,5.71,99.99115,1026000000.0,0.45446,77.02,19.26986,25.41345,3.0,0.939,57358.7828,994000000000.0,1120000000000.0,2.08369,1.728
281,2017-01-01,0.0,5,5.59,99.99115,1653000000.0,0.44697,77.51,21.22532,24.10076,3.0,0.941,57695.57126,994000000000.0,1160000000000.0,1.99758,1.699
282,2018-01-01,0.0,5,5.3,99.99115,1557000000.0,0.4385,78.07,21.86971,24.55552,3.0,0.943,58447.25265,994000000000.0,1210000000000.0,1.89062,1.708
283,2019-01-01,0.0,5,5.16,99.99115,1184000000.0,0.4369,78.51,24.16973,23.2872,3.0,0.944,58781.04666,994000000000.0,1270000000000.0,1.87974,1.769
284,2020-01-01,0.0,5,6.46,99.99115,1658000000.0,0.4369,78.51,23.98385,22.26895,3.0,0.944,58029.51553,994000000000.0,1340000000000.0,2.06304,1.769
285,1970-01-01,0.0,6,2.4,99.99998,99000000.0,1.21608,67.66,27.39176,31.03814,25.0,0.803,18101.99195,132000000000.0,150000000000.0,1.38013,6.75
286,1971-01-01,0.0,6,1.5,99.99998,123000000.0,1.21608,67.66,27.03535,31.03141,24.7,0.803,18943.18115,139000000000.0,150000000000.0,1.24611,4.644
287,1972-01-01,0.0,6,1.3,99.99998,93000000.0,1.21608,67.66,26.93067,31.99835,24.1,0.803,20002.55611,147000000000.0,150000000000.0,1.20229,5.593
288,1973-01-01,0.0,6,1.2,99.99998,22000000.0,1.21608,67.66,26.91937,32.24419,23.0,0.803,20864.84746,154000000000.0,150000000000.0,1.18499,4.308
289,1974-01-01,0.0,6,1.3,99.99998,22000000.0,1.21608,67.66,29.11437,32.52408,21.6,0.803,21650.4868,160000000000.0,150000000000.0,1.27688,3.767
290,1975-01-01,0.0,6,2.0,99.99998,6000000.0,1.21608,67.66,28.09464,27.15861,19.8,0.803,21629.0463,160000000000.0,150000000000.0,1.45128,-0.09764
291,1976-01-01,0.0,6,2.0,99.99998,12000000.0,1.21608,67.66,28.75253,28.51178,18.1,0.803,22659.31778,168000000000.0,150000000000.0,1.3652,4.762
292,1977-01-01,0.0,6,1.8,99.99998,10000000.0,1.21608,67.66,27.95396,29.70124,16.6,0.803,23801.26754,175000000000.0,150000000000.0,1.34595,4.637
293,1978-01-01,0.0,6,2.1,99.99998,8000000.0,1.21608,67.66,29.11509,26.52775,15.5,0.803,23770.36624,174000000000.0,150000000000.0,1.42921,-0.2826
294,1979-01-01,0.0,6,2.0,99.99998,72000000.0,1.21608,67.66,30.88078,29.34456,14.6,0.803,25086.40019,184000000000.0,150000000000.0,1.43385,5.635
295,1980-01-01,0.0,6,1.9,99.99998,195000000.0,1.21608,67.66,31.69307,28.78083,13.9,0.803,25520.74056,188000000000.0,150000000000.0,1.42025,2.314
296,1981-01-01,0.0,6,2.06,99.99998,73000000.0,1.21608,67.66,33.00066,26.92648,13.2,0.803,25419.00965,187000000000.0,150000000000.0,1.38005,-0.2998
297,1982-01-01,0.0,6,3.35,99.99998,97000000.0,1.21608,67.66,31.7415,24.58013,12.6,0.803,25911.66094,191000000000.0,150000000000.0,1.413,1.773
298,1983-01-01,0.0,6,4.11,99.99998,145000000.0,1.21608,67.66,30.4782,23.04242,12.0,0.803,26725.19072,197000000000.0,150000000000.0,1.39118,3.1
299,1984-01-01,0.0,6,3.8,99.99998,14000000.0,1.21608,67.66,32.75102,23.77499,11.3,0.803,26740.57724,197000000000.0,150000000000.0,1.41416,0.3156
300,1985-01-01,0.0,6,3.6,99.99998,29000000.0,1.21608,67.66,34.92132,24.44926,10.7,0.803,27395.87265,202000000000.0,150000000000.0,1.51262,2.168
301,1986-01-01,0.0,6,3.12,99.99998,19000000.0,1.21608,67.66,31.99771,23.73376,10.0,0.803,28008.55459,207000000000.0,150000000000.0,1.50876,2.226
302,1987-01-01,0.0,6,3.79,99.99998,7000000.0,1.21608,67.66,31.4062,24.05756,9.4,0.803,28370.71788,210000000000.0,150000000000.0,1.41668,1.537
303,1988-01-01,0.0,6,3.55,99.99998,117000000.0,1.21608,67.66,33.07093,25.6042,8.9,0.803,29264.32358,217000000000.0,150000000000.0,1.29918,2.885
304,1989-01-01,0.0,6,3.14,99.99998,84000000.0,1.21608,67.66,35.0152,26.47053,8.4,0.803,30265.19323,226000000000.0,150000000000.0,1.23415,3.843
305,1990-01-01,0.0,6,3.25,99.99998,5000000.0,1.21608,67.66,35.69741,26.68931,8.0,0.803,31340.68129,235000000000.0,150000000000.0,1.19566,3.268
306,1991-01-01,0.0,6,3.42,99.99998,6000000.0,1.2235,68.2,34.59049,26.89754,7.6,0.808,32097.24109,242000000000.0,160000000000.0,1.15422,2.332
307,1992-01-01,0.0,6,3.59,99.99998,5000000.0,1.19677,69.18,33.15527,26.20274,7.1,0.813,32410.53977,246000000000.0,167000000000.0,1.09921,1.113
